Fecha,Acapulco,CDMX,Cancun,Chihuahua,Empalme,Guadalajara,Zacatecas,Mazatlan,Manzanillo,Monterrey,LaPaz,Tucson,Veracruz,Merida
06/11/1987,NA,12.04,NA,20.6,21.01,16.02,NA,43.24,44.5,23.1,NA,15.52,36.91,29.24
07/11/1987,NA,12.61,NA,NA,10.96,18.55,NA,41.8,39.85,23.62,NA,13.14,39.16,28.88
08/11/1987,NA,10.28,NA,8.3,11.85,21.79,NA,30.77,44.75,31.5,NA,13.95,34.79,33.35
09/11/1987,NA,16.09,NA,13.6,12.11,17.44,NA,27.2,37.76,28.47,NA,8.54,47.81,35.62
10/11/1987,NA,23.87,NA,9.4,16.77,19.88,NA,27.27,41.4,16.14,NA,6.19,48.31,45.19
11/11/1987,NA,NA,NA,9.12,14.9,NA,NA,22.93,46.7,9.15,NA,7.19,38.04,46.02
12/11/1987,NA,22.07,NA,9.02,8.84,15.38,NA,24.98,30.77,14.9,NA,6.57,42.43,37.35
13/11/1987,NA,12.88,NA,5.84,10.32,15.41,NA,26.14,39.46,20.19,NA,6.31,37.02,44.92
14/11/1987,NA,11.54,NA,11.53,25.8,22.79,NA,20.41,39.69,24.18,NA,10.52,39.38,33.73
15/11/1987,NA,6.02,NA,5.03,8.48,14.49,NA,37.83,40.55,13.89,NA,8.15,48.52,43.92
16/11/1987,NA,11.85,NA,4.28,6.75,12.68,NA,24.92,33.8,NA,NA,5.27,44.78,50.8
17/11/1987,NA,10.7,NA,5.25,10.62,12.24,NA,20.5,27.96,10.78,NA,8.36,46.67,45.91
18/11/1987,NA,17.12,NA,8.37,9.99,13.06,NA,NA,30.06,22.85,NA,15.35,46.71,38.6
19/11/1987,NA,20.17,NA,7.43,9.85,10.74,NA,18.07,32.57,20.89,NA,3.42,51.79,41.41
20/11/1987,NA,18.35,NA,8.25,8.06,23.49,NA,31.13,34.34,15.49,NA,5.27,NA,47.25
21/11/1987,NA,18.56,NA,9.94,9.41,22.93,NA,30.44,43.36,22.81,NA,6.1,33,27.86
22/11/1987,NA,18.41,NA,4.36,9.07,17.09,NA,25.86,38.71,23.54,NA,7.31,36.79,33.9
23/11/1987,NA,15.57,NA,4.41,16.41,8.89,NA,25.06,36.1,NA,NA,9.22,35.7,NA
24/11/1987,NA,14.25,NA,5.32,19.5,8.42,NA,32.73,32.42,20.58,NA,7.04,38.65,24.58
25/11/1987,NA,13.99,NA,4.87,11.8,22.42,NA,39.94,39.71,28.47,NA,6.11,40.55,27.9
26/11/1987,NA,17.58,NA,3.45,10.02,25.49,NA,35.88,39.23,25.7,NA,4.36,43.59,47.29
27/11/1987,NA,22.63,NA,4.97,5.47,26.8,NA,12.07,45.91,26.8,NA,4.92,49.11,46.19
28/11/1987,NA,24.18,NA,5.63,6.51,26.08,NA,NA,35.69,16.17,NA,4.39,NA,48.87
29/11/1987,NA,20.01,NA,14.05,15.89,25.75,NA,32.98,44.5,26.04,NA,5.14,48.21,44.96
30/11/1987,NA,18.73,NA,9.76,15.33,26.49,NA,24.06,46.59,NA,NA,5.73,47.06,50.32
01/12/1987,NA,20.24,NA,6.27,12.01,13.97,NA,21.24,52.27,8.77,NA,9.94,51.21,49.08
02/12/1987,NA,9.2,NA,6.83,9.58,8.75,NA,22.25,31.45,56.95,NA,8.78,44.02,46.77
03/12/1987,NA,7.63,NA,5.27,17.29,9.74,NA,26.51,26.32,8.08,NA,9.97,38.35,32.97
04/12/1987,NA,4.2,NA,6.54,22.73,9.29,NA,31,28.4,8.69,NA,12.9,35.02,27.27
05/12/1987,NA,10.39,NA,12.72,21.46,5.92,NA,27.95,23.64,24.23,NA,7.2,35.98,24.68
06/12/1987,NA,11.12,NA,8.81,19.68,8.45,NA,24.25,21.18,16.14,NA,16.26,35.34,35.74
07/12/1987,NA,6.72,NA,7.96,15.65,6.32,NA,24.1,19.9,9.14,NA,7.9,34.99,32.67
08/12/1987,NA,6.73,NA,6.69,8.29,7.58,NA,26.09,20.95,9.4,NA,6.79,32.92,NA
09/12/1987,NA,12.55,NA,4.05,8.46,15.53,NA,30.7,25.81,21.39,NA,6.6,29.99,26.48
10/12/1987,NA,13.81,NA,4.67,10.03,NA,NA,22.68,19.53,27.21,NA,6.99,34.79,27.52
11/12/1987,NA,9.77,NA,3.99,9.56,10.43,NA,26.72,31.85,7.87,NA,7.8,29.82,39.52
12/12/1987,NA,12.73,NA,4.48,7.06,19.94,NA,32.49,43.08,7.9,NA,11.09,30.12,24.87
13/12/1987,NA,16.82,NA,5,15.33,17.24,NA,23.85,45.09,17.37,NA,8.86,33.21,30.78
14/12/1987,NA,13.56,NA,11.43,9.8,16.59,NA,31.06,37.49,8.41,NA,6.74,46.25,27.68
15/12/1987,NA,12.79,NA,7.86,6.05,17.94,NA,24.4,34.05,15.41,NA,5.74,NA,48.64
16/12/1987,NA,11.72,NA,3.45,6.03,21.8,NA,19.28,12.16,17.46,NA,10.76,33.73,35.92
17/12/1987,NA,12.53,NA,14.64,23.96,16.99,NA,38.9,29,22.19,NA,12.34,NA,29.5
18/12/1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.24,NA,NA,NA,NA
19/12/1987,NA,15.23,NA,10.3,20.96,25.79,NA,39.39,40.45,27.06,NA,11.71,30.65,31.28
20/12/1987,NA,16.81,NA,5.69,16.39,NA,NA,40.66,40.49,28.2,NA,12.9,43.94,38.55
21/12/1987,NA,14.6,NA,9.16,10.91,24.78,NA,38.6,38.22,36.35,NA,8.09,45.27,38.74
22/12/1987,NA,19.33,NA,8.7,13.47,24.38,NA,35.25,42.74,17.53,NA,8.76,49.82,28.08
23/12/1987,NA,14.53,NA,14.55,13.04,21.23,NA,35.15,32.44,20.88,NA,5.44,47.42,44.2
24/12/1987,NA,13.31,NA,11.33,15.07,18.69,NA,38.13,33.39,34.49,NA,10.86,40.91,43.29
25/12/1987,NA,9.16,NA,17.64,12.53,19.77,NA,31.23,38.39,44.71,NA,8.28,35.46,34.97
26/12/1987,NA,10.17,NA,NA,5.66,21.19,NA,34.1,34.15,15.62,NA,5.64,NA,27.19
27/12/1987,NA,NA,NA,NA,3.92,19.29,NA,40.39,29.94,NA,NA,3.61,36.66,34.8
28/12/1987,NA,NA,NA,NA,6.52,NA,NA,35.85,36.41,28.97,NA,4.16,38.48,40.57
29/12/1987,NA,NA,NA,5.34,12,19.04,NA,44.46,34.37,14.92,NA,4.94,39.82,35.63
30/12/1987,NA,NA,NA,18.14,14.94,19.15,NA,37.89,37.83,20.49,NA,4.32,NA,22.83
31/12/1987,NA,13.53,NA,10.08,6.73,29.79,NA,35.5,34.06,32.62,NA,8.6,37.29,27.13
01/01/1988,NA,NA,NA,NA,NA,19.72,NA,NA,NA,NA,NA,7.89,36.38,NA
02/01/1988,NA,16.94,NA,NA,8.81,19.1,NA,26.7,27.81,NA,NA,9.84,39.32,36.94
03/01/1988,NA,8.77,NA,10.76,12.68,13.5,NA,NA,21.49,NA,NA,12.02,30.71,44.8
04/01/1988,NA,8.07,NA,12.66,17.75,14.25,NA,NA,15.97,NA,NA,16.88,26.05,40.39
05/01/1988,NA,5.27,NA,11,14.26,22.55,NA,21.67,NA,19.04,NA,13.38,37.72,51.32
06/01/1988,NA,10.74,NA,NA,23.53,NA,NA,11.88,19.07,11.32,NA,13.69,38.51,31.88
07/01/1988,NA,9.87,NA,5.25,16.6,NA,NA,NA,11.31,21.18,NA,9.76,29.35,28.99
08/01/1988,NA,9.07,NA,12.37,12.44,16.4,NA,21.41,15.17,16.29,NA,5.3,36.08,37.85
09/01/1988,NA,9.86,NA,5.72,32.16,13.23,NA,16.8,17.93,8.7,NA,8.69,33.29,47.47
10/01/1988,NA,13.68,NA,4.7,7.2,11,NA,20.5,14.03,7.92,NA,9.54,36.93,43.7
11/01/1988,NA,13.04,NA,NA,NA,12.18,NA,NA,24.54,NA,NA,6.3,NA,37.67
12/01/1988,NA,8.39,NA,5.27,12.53,11.12,NA,20.18,20.05,8.84,NA,8.98,NA,NA
13/01/1988,NA,12.98,NA,NA,14.9,13.77,NA,17.87,24.49,NA,NA,6.14,40.67,41.53
14/01/1988,NA,13.69,NA,NA,NA,15.97,NA,NA,NA,NA,NA,5.5,42.06,NA
15/01/1988,NA,17.15,NA,11.56,7.76,14.77,NA,30.36,24.4,19.32,NA,5.32,47.64,41.53
16/01/1988,NA,14.43,NA,15.64,14.85,14.65,NA,20.4,25.26,11.38,NA,12.97,NA,27.25
17/01/1988,NA,7.47,NA,NA,15.28,10.51,NA,NA,23.63,NA,NA,9.73,NA,39.69
18/01/1988,NA,7.04,NA,7.58,14,6.41,NA,14.02,9.07,10.03,NA,11.46,30.82,36.1
19/01/1988,NA,3.22,NA,5.53,13.92,4.16,NA,9.4,NA,5.16,NA,5.75,34.77,29.45
20/01/1988,NA,4.54,NA,7.31,4.91,4.44,NA,14.92,16.84,7.04,NA,6.72,30.82,32.32
21/01/1988,NA,2.71,NA,5.25,NA,6.8,NA,14.4,9.03,6.46,NA,6.14,31.62,NA
22/01/1988,NA,3.54,NA,5.81,5.94,4.61,NA,8.78,20.39,9.9,NA,4.98,26.13,32.2
23/01/1988,NA,8.72,NA,4.99,7.41,18.72,NA,14.4,29,13.03,NA,4.67,NA,30.1
24/01/1988,NA,5.82,NA,7.66,17.66,10.96,NA,13.32,30.47,4.88,NA,5.27,NA,42.14
25/01/1988,NA,11.68,NA,5.05,6.56,9.58,NA,13.51,23.88,9.21,NA,5.02,NA,29
26/01/1988,NA,5.95,NA,3.8,6.76,6.41,NA,16.02,22.39,10.45,NA,3.93,18.17,19.1
27/01/1988,NA,4.04,NA,3.9,8.56,3.98,NA,11.3,20.06,2.41,NA,4.32,NA,16.89
28/01/1988,NA,5.85,NA,6.61,35.39,5.2,NA,14.76,17.29,12.32,NA,5.44,NA,18.16
29/01/1988,NA,7.11,NA,6.18,24.86,6.33,NA,18.85,25.55,14.17,NA,13.3,NA,20.15
30/01/1988,NA,10.19,NA,11.05,14.11,6.9,NA,16.89,19.47,13.95,NA,14.35,NA,22.35
31/01/1988,NA,10.28,NA,9.19,14.43,10.23,NA,21.87,20.27,22.46,NA,8.94,NA,35.03
01/02/1988,NA,8.98,NA,12.24,17.73,18.32,NA,17.29,15.61,20.56,NA,9.84,NA,33.05
02/02/1988,NA,11.2,NA,13.96,23.84,10.67,NA,18.83,9.75,32.42,NA,16.33,NA,45.4
03/02/1988,NA,6.66,NA,5.97,20.19,13.51,NA,13.65,14.94,23.57,NA,16.27,37.97,35.57
04/02/1988,NA,6.18,NA,12.85,14.73,15.9,NA,12.64,21.48,23.27,NA,17.29,36.97,28.8
05/02/1988,NA,15.19,NA,17.47,17.47,16.25,NA,22.07,17.58,15.64,NA,17.19,38.9,26.78
06/02/1988,NA,18.41,NA,10.03,10.47,14.24,NA,16.58,27.15,17.88,NA,8.95,25.7,30.39
07/02/1988,NA,14.11,NA,6.2,11.1,23.43,NA,20.75,31.45,18.33,NA,6.68,34.58,30.69
08/02/1988,NA,14.14,NA,4.99,9.76,14.37,NA,26,30.37,14.23,NA,7.03,NA,37.21
09/02/1988,NA,14.69,NA,4.62,8.06,11.57,NA,15.48,25.73,20.55,NA,7.85,34.46,30.19
10/02/1988,NA,18.3,NA,4.76,7.16,NA,NA,18.88,20.42,13.02,NA,5.9,43.38,33.16
11/02/1988,NA,14.39,NA,4.32,7.93,9.87,NA,14.24,17.76,14.14,NA,4.45,38.79,32.38
12/02/1988,NA,15.8,NA,3.33,8.45,20.04,NA,14.43,19.37,13.77,NA,3.91,35.39,38.5
13/02/1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.15,NA,NA
14/02/1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.25,40.81,NA
15/02/1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/02/1988,NA,15.67,NA,7.98,12.09,10.8,NA,25.59,NA,NA,NA,6.96,40.71,27.75
17/02/1988,NA,9.87,NA,7.83,9.39,18.94,NA,25.75,NA,22.39,NA,8.66,36.65,39.45
18/02/1988,NA,11.91,NA,8.87,3.94,15.9,NA,24.55,NA,45.35,NA,5.03,29.74,28.27
19/02/1988,NA,3.3,NA,3.32,10.32,12.42,NA,15.75,NA,18.12,NA,9.06,34.72,24.27
20/02/1988,NA,7.89,NA,7.98,7.15,10.65,NA,13.72,NA,15.61,NA,4.99,NA,33.16
21/02/1988,NA,8.2,NA,NA,6.3,4.88,NA,7.91,NA,NA,NA,4.59,23.43,37.25
22/02/1988,NA,8.45,NA,4.9,9.61,6.94,NA,14.86,22.06,NA,NA,5.94,24.51,26.49
23/02/1988,NA,8.14,NA,5.72,22.41,14.12,NA,23.99,20.51,29.35,NA,4.89,31.24,27.76
24/02/1988,NA,12.83,NA,7.01,17.15,16.88,NA,23.52,13.64,13.58,NA,8.88,26.28,35.81
25/02/1988,NA,16.21,NA,12.39,17.31,15.62,NA,18.24,23.63,18.51,NA,11.72,33.04,28.79
26/02/1988,NA,14.07,NA,12.43,21.26,NA,NA,24.21,21.94,30.9,NA,20.79,34.91,18.26
27/02/1988,NA,11.65,NA,NA,18.49,17.99,NA,31.74,23.17,33.85,NA,18.3,32.74,24.66
28/02/1988,NA,14.03,NA,12.59,13.31,15.34,NA,23.02,31.6,27.85,NA,13.45,29.99,27.87
29/02/1988,NA,14.87,NA,12.45,9.46,14.45,NA,25.33,32.78,30.47,NA,9.09,31.24,25.47
01/03/1988,NA,16.97,NA,5.06,12.38,13.73,NA,31.47,32.87,30.8,NA,7.48,35.06,30.28
02/03/1988,NA,15.95,NA,4.13,19.42,28.42,NA,34.37,43.37,30.42,NA,13.65,38.28,31.45
03/03/1988,NA,11.89,NA,7.94,17.1,20.24,NA,16.51,38.31,13.82,NA,14.87,36.42,34.61
04/03/1988,NA,14.04,NA,9.31,14.15,22.82,NA,19.14,NA,20.52,NA,16.54,47.87,34.14
05/03/1988,NA,20.19,NA,6.96,11.69,12.47,NA,20.69,NA,15.4,NA,12.25,43.88,42.34
06/03/1988,NA,16.36,NA,6.37,10.53,12.5,NA,18.26,34.72,17.31,NA,12.56,43.98,37.94
07/03/1988,NA,20.06,NA,9.3,10.85,21.12,NA,24.88,40.17,22.29,NA,14.37,42.49,43.79
08/03/1988,NA,16.35,NA,7.26,11.11,18.3,NA,19.23,31.52,24.18,NA,12.05,41.36,34.1
09/03/1988,NA,15.53,NA,4.37,11.52,NA,NA,19.21,NA,15.06,NA,NA,44.01,NA
10/03/1988,NA,13.55,NA,2.61,6.77,10.34,NA,14.56,28.23,12.4,NA,3.84,38.49,34.16
11/03/1988,NA,8.36,NA,4.22,7.8,8.28,NA,12.97,20.49,27.48,NA,2.87,37.74,36.7
12/03/1988,NA,7.94,NA,4.96,12.6,9.31,NA,19.35,25.29,NA,NA,2.43,38.96,32.1
13/03/1988,NA,6.53,NA,4.42,12.58,12.37,NA,21.06,29.86,20.55,NA,2.5,37.01,45.18
14/03/1988,NA,10.54,NA,NA,11.44,13.02,NA,19.45,26.63,15.92,NA,2.62,36.21,40.11
15/03/1988,NA,12.99,NA,6.99,5.06,14.27,NA,14.66,23.75,15.36,NA,3.33,38.51,25.6
16/03/1988,NA,8.89,NA,2.95,NA,14.1,NA,21.41,30.08,16.38,NA,3.75,39.2,36.74
17/03/1988,NA,12.69,NA,3.01,9.19,7.69,NA,15.95,17.25,19.99,NA,4.53,41.1,38.44
18/03/1988,NA,13.86,NA,4.3,5.34,8.26,NA,14.43,NA,8.94,NA,2.28,43.06,32.65
19/03/1988,NA,15.76,NA,4.35,5.56,12.95,NA,11.85,NA,5.46,NA,3.05,28.85,36.14
20/03/1988,NA,14.46,NA,2.02,6.48,53.33,NA,8.69,NA,5.6,NA,NA,20.63,21.23
21/03/1988,NA,16.76,NA,2.47,6.48,13.98,NA,10.71,NA,7.53,NA,3.75,31.23,30.4
22/03/1988,NA,15.41,NA,2.65,10.18,18.38,NA,8.91,NA,20.48,NA,NA,29.79,31.61
23/03/1988,NA,16.78,NA,2.89,7.95,11.43,NA,8.25,20.3,18.28,NA,4.66,38.86,37.96
24/03/1988,NA,14.93,NA,3.79,8.5,12.96,NA,11.64,18.38,13.29,NA,9.2,34.97,41.62
25/03/1988,NA,16.58,NA,3.6,9.55,11.07,NA,12.05,22.5,24.73,NA,5.03,40.45,39.34
26/03/1988,NA,10.02,NA,4.3,12.02,10.99,NA,14.93,36.39,26.96,NA,5.32,37.4,43.8
27/03/1988,NA,8.04,NA,13.37,19.97,21.14,NA,20.57,26.5,25.98,NA,6.74,41.03,37.49
28/03/1988,NA,11.63,NA,NA,NA,15.37,NA,21.39,24.94,29.93,NA,6.07,39.35,32.45
29/03/1988,NA,NA,NA,6.28,7.04,12.52,NA,16.2,19.64,30,NA,2.68,NA,28.59
30/03/1988,NA,13.16,NA,4.46,5.55,14.83,NA,26.68,22.16,26.93,NA,3.02,47.58,40.57
31/03/1988,NA,13.57,NA,2.46,6.79,9.94,NA,17.6,NA,15.37,NA,8.6,38.18,42.6
01/04/1988,NA,11.48,NA,7.42,4.53,14.6,NA,20.94,NA,18.84,NA,4.9,NA,35.75
02/04/1988,NA,10.54,NA,2.97,7.05,15.18,NA,16.09,NA,14.47,NA,4.36,45.89,36.79
03/04/1988,NA,10.1,NA,3.09,6.57,NA,NA,13.27,NA,NA,NA,3.2,45.97,36.16
04/04/1988,NA,11.21,NA,4.95,9.4,12.74,NA,20.35,25.29,23.83,NA,3.61,51.7,38.89
05/04/1988,NA,NA,NA,NA,22.5,14.73,NA,33.8,24.99,35.86,NA,6.08,38.84,37.64
06/04/1988,NA,13.23,NA,12.2,32.55,NA,NA,21.86,NA,NA,NA,4.93,34.43,35.42
07/04/1988,NA,20.22,NA,18.94,24.6,21.65,NA,NA,24.21,33.7,NA,20.91,32.9,34.4
08/04/1988,NA,17.56,NA,17.58,16.67,19.93,NA,27.44,26.2,29.56,NA,15.21,47.22,27.55
09/04/1988,NA,12.84,NA,14.24,27.94,17.6,NA,26,NA,27.29,NA,7.35,45.69,38.68
10/04/1988,NA,14.43,NA,15.09,19.06,13.72,NA,NA,NA,34.25,NA,4.58,44.51,34.74
11/04/1988,NA,14.32,NA,6.17,23.6,16.16,NA,30.26,29.82,10.91,NA,4.97,47.36,33.57
12/04/1988,NA,15.47,NA,3.82,14.63,15.43,NA,26.36,NA,11.14,NA,5.13,37.65,30.83
13/04/1988,NA,17.25,NA,6.83,25.2,13.31,NA,19.87,27.91,7.29,NA,9.64,28.26,22.39
14/04/1988,NA,15.56,NA,5.31,29.89,18.94,NA,26.09,41.72,23.76,NA,20.3,27.37,21.68
15/04/1988,NA,16.12,NA,12.7,23.53,NA,NA,27.2,39.05,23.45,NA,18.85,41.58,32.25
16/04/1988,NA,17.59,NA,8.95,19.33,13.85,NA,29.76,34.9,30.94,NA,NA,48.53,31.56
17/04/1988,NA,10.94,NA,6.67,19.87,10.65,NA,26.51,30.72,22.5,NA,13.93,NA,29.22
18/04/1988,NA,NA,NA,4.11,14.51,4.81,NA,19.33,12.77,NA,NA,15.18,37.96,28.65
19/04/1988,NA,6.65,NA,4.94,11.89,6.03,NA,16.25,14.64,22.07,NA,10.54,37.75,44.55
20/04/1988,NA,10.48,NA,5.03,16.27,7,NA,16.27,15.31,24.66,NA,11.8,39.91,38.44
21/04/1988,NA,7.72,NA,7.5,21.26,9.04,NA,31.28,20.56,22.38,NA,13.92,44.6,34.83
22/04/1988,NA,10.3,NA,3.74,18.07,11.17,NA,26.87,22.01,31.14,NA,12.38,38.15,19.39
23/04/1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.95,NA,NA
24/04/1988,NA,NA,NA,3.48,14.7,17.68,NA,26.24,17.23,33.39,NA,9.53,37.78,23.25
25/04/1988,NA,15.18,NA,2.88,NA,9.89,NA,21.37,NA,NA,NA,5.78,24.37,20.14
26/04/1988,NA,21.81,NA,4.38,NA,9.44,NA,23.2,NA,16.88,NA,4.62,40.16,30.95
27/04/1988,NA,14.36,NA,4.37,NA,7.39,NA,17.56,NA,18.07,NA,4.89,41.4,40.15
28/04/1988,NA,15.46,NA,11.83,NA,14.18,NA,27.29,NA,NA,NA,15.44,47.64,44.27
29/04/1988,NA,NA,NA,NA,NA,18.85,NA,26.65,NA,28.15,NA,17.13,NA,33.16
30/04/1988,NA,14.08,NA,8.82,18.1,7.5,NA,14.28,NA,34.38,NA,7.25,37.19,36.49
01/05/1988,NA,10.24,NA,5.43,29.57,3.1,NA,12.93,NA,NA,NA,5.22,50.4,NA
02/05/1988,NA,11.53,NA,4.19,6.86,5.92,NA,14.84,NA,NA,NA,2.7,47.14,29.83
03/05/1988,NA,10.91,NA,4.33,8.46,5.08,NA,22.35,NA,31.04,NA,3.65,40.68,NA
04/05/1988,NA,14.51,NA,6.91,8.04,7.6,NA,16.31,NA,28.69,NA,4.4,40.26,34.34
05/05/1988,NA,18.38,NA,10.83,12.06,14,NA,21.76,NA,NA,NA,5.26,36.46,30.8
06/05/1988,NA,14.3,NA,12.3,13.33,17.26,NA,NA,NA,NA,NA,5.25,35.32,25.86
07/05/1988,NA,12.37,NA,7.93,13.11,16.57,NA,24.42,NA,30.46,NA,7.01,31.18,28.05
08/05/1988,NA,13.31,NA,3.99,21.48,12.9,NA,31.47,NA,33.84,NA,6.38,35.82,24.34
09/05/1988,NA,NA,NA,3.97,9.81,17.2,NA,27.56,NA,33.68,NA,6.68,32.56,23.52
10/05/1988,NA,8.01,NA,4.27,9.92,17.65,NA,NA,28.81,43.21,NA,4.91,34.46,34.09
11/05/1988,NA,NA,NA,10.46,11.23,10.25,NA,33.08,NA,34.08,NA,6.67,40.92,33.03
12/05/1988,NA,13.27,NA,17.62,21.16,8.64,NA,23.34,NA,34.6,NA,15.1,37.33,27.85
13/05/1988,NA,18.86,NA,15.55,21.81,21.24,NA,22.51,20.17,27.05,NA,12.08,56.72,43.74
14/05/1988,NA,15.3,NA,16.64,25.53,13.65,NA,21.24,21.73,28.22,NA,8.77,39.19,37.75
15/05/1988,NA,16.04,NA,12.3,28.26,13.56,NA,22.55,22.17,22.89,NA,12.92,47.5,33.88
16/05/1988,NA,15.26,NA,8.21,23.11,7.64,NA,16.49,17.94,21.03,NA,19.04,36.37,44.08
17/05/1988,NA,9.06,NA,15.78,18.59,8.99,NA,19.77,19.84,28.85,NA,16.24,34.43,30.13
18/05/1988,NA,16.45,NA,6.36,21.5,6.83,NA,17.68,20.42,28.98,NA,17.03,39.59,27.93
19/05/1988,NA,10.9,NA,12.08,15.99,8.21,NA,22.27,22.79,23.91,NA,18.87,31.69,33.5
20/05/1988,NA,6.25,NA,13.34,15.42,10.47,NA,19.97,18.73,29.18,NA,9.37,33.57,26.19
21/05/1988,NA,10.53,NA,7.86,24.6,9.87,NA,31.98,27.79,29.4,NA,4.93,39.99,23.22
22/05/1988,NA,17.06,NA,4.73,21.3,11.84,NA,23.37,18.79,26.33,NA,5.91,49.27,32.88
23/05/1988,NA,17.05,NA,11.2,21.63,6.92,NA,20.2,23.95,NA,NA,6.58,81.43,34.07
24/05/1988,NA,17.03,NA,13.98,24.54,14.46,NA,22.8,17.13,NA,NA,12.74,39.83,31.07
25/05/1988,NA,NA,NA,17.98,NA,NA,NA,40.8,19.35,NA,NA,16.73,NA,NA
26/05/1988,NA,21.49,NA,23.49,11.7,17.8,NA,21.22,20,36.14,NA,21.22,45.59,49.87
27/05/1988,NA,17.69,NA,16,14.22,18.91,NA,23.1,20.49,33.35,NA,9.5,59.8,13.56
28/05/1988,NA,17.09,NA,8.81,10.08,14.64,NA,24.58,21.72,30.21,NA,5.38,48.22,37.79
29/05/1988,NA,17.61,NA,NA,14.41,14,NA,NA,NA,40.15,NA,7.88,38.02,43.55
30/05/1988,NA,13.76,NA,9.07,23.75,17.52,NA,NA,17.16,NA,NA,11.9,43.84,36.22
31/05/1988,NA,11.76,NA,9.11,14.93,7.86,NA,18.74,21.48,39.58,NA,6.11,48.33,34.13
01/06/1988,NA,15.37,NA,8.7,14.21,6.97,NA,19.27,18.84,NA,NA,6.17,43.82,33.13
02/06/1988,NA,16.98,NA,9.85,18.14,7.7,NA,NA,21.3,39.79,NA,8.86,43.28,32.88
03/06/1988,NA,13.31,NA,14.18,17.14,8.28,NA,26.46,NA,50.58,NA,12.25,41.73,31.1
04/06/1988,NA,15.6,NA,16.16,20.74,7.92,NA,28.47,NA,20.91,NA,13.46,47.54,43.88
05/06/1988,NA,20.63,NA,10.54,25.68,11.65,NA,36.11,NA,30.68,NA,14.98,55.39,43.7
06/06/1988,NA,21.85,NA,19.37,23.89,13.82,NA,39.25,39.37,30.26,NA,7.05,48.3,49.47
07/06/1988,NA,22.42,NA,20.99,20.2,17.92,NA,18.32,38.08,47.19,NA,8.03,45.66,51.35
08/06/1988,NA,19.53,NA,10.8,14.82,15.26,NA,28,32.57,25.36,NA,9.77,48.92,51.35
09/06/1988,NA,16.41,NA,9.72,16.81,9.93,NA,41.03,31.28,23.45,NA,7.51,41.65,41.5
10/06/1988,NA,13.23,NA,16.73,19.45,18.22,NA,42.16,40.95,23.3,NA,13.98,39.1,41.14
11/06/1988,NA,12.89,NA,23.74,16.5,16.21,NA,41.61,43.91,34.41,NA,8.34,38.38,48.94
12/06/1988,NA,16.65,NA,18.84,23.43,23.34,NA,47.62,NA,NA,NA,6.01,49.6,44.23
13/06/1988,NA,20.52,NA,16.89,22.3,27.52,NA,38.1,NA,47.78,NA,6.83,50.95,NA
14/06/1988,NA,22.96,NA,23.81,20.68,28.98,NA,37.05,39.38,46.75,NA,8.12,59.19,53.39
15/06/1988,NA,26.29,NA,NA,NA,28.28,NA,NA,NA,NA,NA,15.89,NA,45.24
16/06/1988,NA,24.46,NA,31.24,33.25,NA,NA,42.75,57.27,NA,NA,23.4,60.23,48.74
17/06/1988,NA,26.54,NA,28.83,35.66,35.42,NA,48.93,61.8,45.08,NA,NA,59.22,40.18
18/06/1988,NA,28.59,NA,NA,31.7,38.84,NA,51.63,52.07,39.23,NA,26.62,51.92,54.9
19/06/1988,NA,27.71,NA,34.9,26.15,38.09,NA,63.48,63.08,38.86,NA,25.34,62.16,49.67
20/06/1988,NA,25.1,NA,20.05,31.18,36.47,NA,55.61,50.13,40.91,NA,32.38,NA,55.09
21/06/1988,NA,22.67,NA,17.91,44.92,28.73,NA,61.6,55.79,37.58,NA,30.14,59.44,55.85
22/06/1988,NA,24.1,NA,16.86,36.4,27.86,NA,51.9,54.36,36.17,NA,15.71,65.4,69.94
23/06/1988,NA,26.74,NA,13.91,34.59,32.84,NA,51.55,54.47,32.08,NA,23.75,64.21,59.4
24/06/1988,NA,24.88,NA,25.36,38.68,29.17,NA,48.49,52.78,39.08,NA,28.39,61.77,58.51
25/06/1988,NA,30.65,NA,24.75,34.29,32.18,NA,51.09,57.03,40.11,NA,22.49,NA,33.94
26/06/1988,NA,NA,NA,25.52,41.57,33.8,NA,48.73,58.91,38.22,NA,28.37,43.55,48.3
27/06/1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.74,NA,NA
28/06/1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.07,NA,NA
29/06/1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.77,NA,NA
30/06/1988,NA,NA,NA,32.36,NA,NA,NA,NA,NA,34.41,NA,29.13,NA,NA
01/07/1988,NA,25.26,NA,27.66,41.65,34.83,NA,56.73,43.74,32.66,NA,25.67,56.7,47.87
02/07/1988,NA,25.39,NA,41.04,52.03,36.65,NA,62.9,50.3,36.82,NA,22.61,54.53,46.31
03/07/1988,NA,24.74,NA,37.42,54.56,34.47,NA,62.91,54.24,47.39,NA,23.9,55.25,NA
